Username,Category,Followers,Followees,Posts,Level
msjessicastyle,fashion,9103,554,1452,Micro
juribeiro,fashion,9102,747,444,Micro
fromevelynsheart,fashion,9078,2292,2221,Micro
blognatirios,fashion,9072,6986,391,Micro
foxxtailz,fashion,9066,497,1666,Micro
stylehercloset,fashion,9065,226,363,Micro
jesslemos,fashion,9058,217,1697,Micro
itfashion,fashion,9043,1437,2667,Micro
ambermiller9,fashion,9042,2206,323,Micro
spiffycliffy,fashion,9030,1880,1367,Micro
sideofglam,fashion,9028,2520,347,Micro
kyriskat,fashion,9026,361,502,Micro
romy.simona,fashion,9024,642,496,Micro
ronhill,fashion,9020,2002,517,Micro
dashaneith,fashion,9017,1949,326,Micro
thatsaleaf,fashion,9015,750,915,Micro
annakalvatn,fashion,9006,900,297,Micro
premiere_dame_look,fashion,9002,398,218,Micro
asos_elizabeth,fashion,9000,199,434,Micro
nuriam_vilaca,fashion,8992,1454,888,Micro
tamarmor,fashion,8992,1952,815,Micro
lifeeoflo,fashion,8985,1085,472,Micro
lifestylemavens,fashion,8980,873,2060,Micro
falloverfashion,fashion,8979,629,433,Micro
melissad_uk,fashion,8962,539,1109,Micro
tania_argent,fashion,8945,2014,935,Micro
myvioletdelights,fashion,8941,1817,777,Micro
heyitsryleehall,fashion,8935,231,2000,Micro
natsuklllll,fashion,8932,448,923,Micro
fab_lane21,fashion,8927,1119,353,Micro
by.malka,fashion,8923,469,442,Micro
5oclocksunday,fashion,8923,2881,933,Micro
travelinghoppy,fashion,8914,846,496,Micro
thefashionchair,fashion,8905,3175,664,Micro
suomelasonja,fashion,8897,153,1137,Micro
thebrowneyedkid,fashion,8894,229,298,Micro
voguishandcalamity,fashion,8892,1318,904,Micro
alexemichaud,fashion,8886,626,752,Micro
nessabransan,fashion,8886,1962,1223,Micro
dj_gigola,fashion,8886,795,339,Micro
elcofrebliaman,fashion,8882,878,1906,Micro
beingmrsfowler,fashion,8881,1347,2518,Micro
victoriaxstyle,fashion,8880,920,371,Micro
givemeallthepretties,fashion,8877,271,535,Micro
hugrunegils,fashion,8875,888,759,Micro
britain_bennett,fashion,8873,602,364,Micro
alannamcnally,fashion,8870,1118,864,Micro
annapantarei,fashion,8869,1670,1426,Micro
zaatina_z,fashion,8868,214,380,Micro
sasarisa0110,fashion,8854,1737,1397,Micro
stylingbyanh,fashion,8853,914,912,Micro
bbdance17,fashion,8842,567,1001,Micro
thewaytomyhart,fashion,8841,3154,1569,Micro
jasuuu,fashion,8837,814,313,Micro
robineblickman,fashion,8832,985,257,Micro
stefy.ste.52,fashion,8832,385,1314,Micro
marinela_marku,fashion,8830,3072,281,Micro
rafael_esteiotur,fashion,8826,4768,2188,Micro
saraicetea,fashion,8814,2859,361,Micro
simkosays,fashion,8813,1689,1884,Micro
fashionbeautyed,fashion,8810,1318,1291,Micro
centralfloridabelle,fashion,8809,2833,827,Micro
fatima_domingush,fashion,8806,1006,993,Micro
miry19941,fashion,8801,7435,1896,Micro
lipstickandsparkle,fashion,8798,4165,665,Micro
nadi.ct,fashion,8797,425,367,Micro
mathildalacannelle,fashion,8796,279,698,Micro
alexxcoll,fashion,8790,1788,577,Micro
myazurelife,fashion,8788,524,544,Micro
mariavittoriamontich,fashion,8787,2031,962,Micro
loveleighlove,fashion,8783,3879,1160,Micro
trulyjamie,fashion,8777,3532,999,Micro
laurelryser,fashion,8775,500,586,Micro
yvonne_vage,fashion,8767,462,607,Micro
my.stylinglife,fashion,8765,1763,321,Micro
johannahelga9,fashion,8764,899,812,Micro
alessiadrinklipstick,fashion,8752,997,1079,Micro
blacc_velvett,fashion,8744,2851,248,Micro
miramargaret,fashion,8744,2810,851,Micro
thesarakhalil,fashion,8737,1089,1341,Micro
eiderdprado,fashion,8735,833,969,Micro
seekaxiom,fashion,8722,987,790,Micro
tarynnalexa,fashion,8720,934,894,Micro
msjuicyy,fashion,8715,1330,3144,Micro
malanghi,fashion,8713,2105,695,Micro
nhougaard,fashion,8710,874,498,Micro
linnodman,fashion,8705,646,1394,Micro
_addiejones,fashion,8702,3488,394,Micro
thesparkleofjoy,fashion,8694,1794,946,Micro
saraavenneri,fashion,8693,733,267,Micro
janiyawalker,fashion,8687,1681,969,Micro
flafavro,fashion,8681,3687,449,Micro
miss_danielv,fashion,8681,633,438,Micro
brittanybzucker,fashion,8679,3908,6926,Micro
meganmccoig,fashion,8671,983,868,Micro
walibel,fashion,8664,918,1287,Micro
blogbynoelle,fashion,8662,997,955,Micro
dressedfortime,fashion,8655,3394,1635,Micro
chadmombeauty,fashion,8647,1945,1332,Micro
naturallyfarout,fashion,8644,742,488,Micro
theatre_of_reallife,fashion,8643,6907,288,Micro
pr1ncessl1a,fashion,8640,922,934,Micro
itsjustinesjournal,fashion,8629,592,878,Micro
aysegulec97,fashion,8620,431,693,Micro
angelinapiro,fashion,8618,809,496,Micro
sea_greene_,fashion,8618,1183,2703,Micro
somethingweseek,fashion,8616,1306,593,Micro
henni.kristin,fashion,8611,901,449,Micro
elisabethvda,fashion,8610,681,421,Micro
danijackel,fashion,8607,965,363,Micro
elisasamaral,fashion,8603,1624,1844,Micro
hannahlinaa,fashion,8602,645,483,Micro
savvyou,fashion,8597,752,447,Micro
lorealjonesimage,fashion,8593,731,670,Micro
allierick,fashion,8586,2099,461,Micro
dwalla10,fashion,8584,977,392,Micro
alexandrabeuter,fashion,8583,885,873,Micro
nursejakeluis,fashion,8583,1765,2830,Micro
ryan_caruso,fashion,8582,992,503,Micro
beaeks,fashion,8580,746,807,Micro
the.stylehaus,fashion,8578,3010,361,Micro
jeg_fashionblog,fashion,8573,1489,394,Micro
livvrh,fashion,8573,1648,2330,Micro
stephens_louisa,fashion,8570,56,549,Micro
magdalenschkova,fashion,8566,1997,800,Micro
cobbieyates,fashion,8555,3631,2032,Micro
aquarius8588,fashion,8548,6078,484,Micro
chy.forwardsoul,fashion,8544,998,540,Micro
mariina.ram,fashion,8541,4197,305,Micro
odaalamoda,fashion,8537,824,1035,Micro
celebalore,fashion,8537,1249,4756,Micro
vy.primozich,fashion,8525,2685,1042,Micro
amberrosephoto,fashion,8523,898,3069,Micro
raquelpueyo,fashion,8518,886,1162,Micro
theglammood,fashion,8515,2978,1985,Micro
samyuktarao,fashion,8514,485,344,Micro
thatchicmom,fashion,8512,1438,4135,Micro
theburbgirl,fashion,8506,1660,440,Micro
gabrieladegraaf,fashion,8502,912,413,Micro
live_lavishly_blog,fashion,8502,413,578,Micro
sarahslifestylediary,fashion,8498,985,1657,Micro
carmensegattini,fashion,8492,662,691,Micro
lauren.pak,fashion,8490,927,643,Micro
tashfunderburk,fashion,8489,2862,1060,Micro
sunispretty,fashion,8480,815,1132,Micro
insta_crone,fashion,8472,3623,340,Micro
rebeccaarabella,fashion,8468,627,363,Micro
daniela.lucia.weber,fashion,8463,851,314,Micro
wefivekings,fashion,8460,7351,3463,Micro
florianahoff,fashion,8459,738,674,Micro
demimaric,fashion,8456,1451,1112,Micro
dreamywalkhome,fashion,8450,3928,401,Micro
madelineee_marieee13,fashion,8449,1070,833,Micro
oripolito,fashion,8442,973,564,Micro
heidicaterina,fashion,8437,453,341,Micro
teresemalmberg,fashion,8437,289,413,Micro
everydaestyle,fashion,8433,653,416,Micro
suzziesuee,fashion,8418,968,297,Micro
theultimatefashionista,fashion,8409,6996,1519,Micro
kaleymcc,fashion,8407,798,1283,Micro
julesvandeneynde,fashion,8406,1552,412,Micro
hayearls,fashion,8404,2554,402,Micro
lanadewulf,fashion,8400,373,546,Micro
coleguinhasdebalsas,fashion,8399,1786,762,Micro
ritchy_rizk,fashion,8399,25,6301,Micro
crownsbyceleste,fashion,8398,2313,2760,Micro
alessio.capizzi,fashion,8393,386,1727,Micro
kathrynnicolaus,fashion,8389,998,801,Micro
so_narly,fashion,8383,701,2218,Micro
hellorobinsonstyle,fashion,8382,627,3301,Micro
barbeemusic,fashion,8382,963,1876,Micro
shenaeandrus,fashion,8381,522,320,Micro
theomedit,fashion,8373,824,977,Micro
brittanialexandra,fashion,8371,1293,362,Micro
lenaksamuels,fashion,8370,3382,771,Micro
kimmymarymackey,fashion,8366,997,2364,Micro
theclosetconsultant,fashion,8365,2225,748,Micro
jenniferwalcottfanclub,fashion,8358,256,1545,Micro
lenanova__,fashion,8356,2772,2789,Micro
to.thine.own.self.be.trill,fashion,8353,3117,635,Micro
beautychick101,fashion,8352,977,2717,Micro
mutaz_elneel,fashion,8352,1520,421,Micro
kirstivaikla,fashion,8347,909,522,Micro
geoteixeira,fashion,8343,1058,802,Micro
c8flinkenberg,fashion,8341,545,3036,Micro
viccmarini,fashion,8339,487,555,Micro
laurencfitzgerald,fashion,8337,2900,490,Micro
katelouiseblog,fashion,8335,717,3059,Micro
tayaladame,fashion,8334,731,1466,Micro
gracieaber,fashion,8333,991,401,Micro
aimeerancer,fashion,8321,1421,2014,Micro
miduyang,fashion,8319,1166,193,Micro
laidbackandlavish,fashion,8317,489,194,Micro
ybuzko,fashion,8316,169,2437,Micro
fashionnestaa_,fashion,8309,1037,484,Micro
jadri_gajic,fashion,8304,4940,1116,Micro
michdedrie,fashion,8303,486,288,Micro
clubforty.claire,fashion,8301,773,834,Micro
himperiofitness,fashion,8299,4477,659,Micro
kensley_atwell,fashion,8290,1177,255,Micro
alivialevie,fashion,8290,968,558,Micro
laurapjanis,fashion,8280,1148,599,Micro
feliciamay00,fashion,8279,1083,325,Micro
byeleanore,fashion,8276,861,604,Micro
d.wojtas,fashion,8272,885,782,Micro
restandriesling,fashion,8271,3268,330,Micro
kobibrackenfromthelakers,fashion,8267,885,1258,Micro
jucsilva,fashion,8267,3883,999,Micro
tinibeltran,fashion,8255,1656,1069,Micro
gioott,fashion,8254,2523,1338,Micro
pearlsandtwirls,fashion,8251,1559,1984,Micro
xmarlindeee,fashion,8243,2355,326,Micro
ireninacris,fashion,8237,888,761,Micro
easterndolce,fashion,8232,3355,261,Micro
annabelizm,fashion,8232,1610,799,Micro
thewastedblog,fashion,8232,657,352,Micro
herz.mama,fashion,8231,235,693,Micro
littlepieceofchic,fashion,8219,2334,877,Micro
magical_pakistan,fashion,8213,373,259,Micro
evakais_r,fashion,8206,615,914,Micro
franhaining,fashion,8200,989,352,Micro
fitfreedomlifestyle,fashion,8198,1044,347,Micro
ashhtaylor,fashion,8198,1205,830,Micro
intimateweddings,fashion,8195,4054,2732,Micro
hildurmariaa,fashion,8194,1083,577,Micro
lostluxe,fashion,8176,1054,716,Micro
faith.fully.yours,fashion,8170,1336,525,Micro
brittney_k,fashion,8168,2782,259,Micro
heyjodeblog,fashion,8158,3310,438,Micro
goldieplusmodel,fashion,8151,5565,353,Micro
themiddlemama,fashion,8146,1839,996,Micro
johannavizmanos,fashion,8145,1260,1283,Micro
lebu_,fashion,8139,4589,3627,Micro
justmaryum,fashion,8128,667,274,Micro
thedaydreameruk,fashion,8115,962,5593,Micro
missfely,fashion,8110,999,640,Micro
ericmunson,fashion,8105,806,1286,Micro
espressoandchanel,fashion,8104,5114,543,Micro
elzasoko,fashion,8095,833,1651,Micro
victoriasaccessories,fashion,8092,1623,2627,Micro
duh.laney_,fashion,8090,1390,479,Micro
thedailyte.a,fashion,8088,507,254,Micro
himegaru,fashion,8083,680,375,Micro
emmanuellepoumirol,fashion,8080,1137,1456,Micro
alexispaigeb,fashion,8074,1509,1222,Micro
thesunkissedlife_,fashion,8074,835,292,Micro
taylorjoachim,fashion,8073,976,889,Micro
emilybfahlsing,fashion,8070,998,870,Micro
missmollymoon,fashion,8067,858,1042,Micro
laurenanciaux,fashion,8062,1346,390,Micro
mileepaz,fashion,8058,769,2163,Micro
sheelachristyn,fashion,8056,632,644,Micro
amy_daniels,fashion,8053,315,637,Micro
angelikadoss,fashion,8051,6401,1984,Micro
samanthamariko,fashion,8048,1814,3536,Micro
chelseafenech,fashion,8047,482,406,Micro
chrisylla10,fashion,8047,958,269,Micro
abigaiilcomrie,fashion,8047,2364,645,Micro
patricejwill,fashion,8044,679,2721,Micro
karine_trudel,fashion,8042,456,360,Micro
emmasevilles,fashion,8040,446,353,Micro
scherziest,fashion,8040,288,1189,Micro
_moni_angel_,fashion,8037,734,1735,Micro
superagentju,fashion,8034,1083,1248,Micro
jennifer.von.da.lutz,fashion,8013,556,540,Micro
ema0218,fashion,8013,337,1175,Micro
emilyjayneellis,fashion,8012,697,487,Micro
thisisnoenvy,fashion,8008,1298,521,Micro
elofancy,fashion,8007,787,1477,Micro
victoriagblack,fashion,8006,1536,1056,Micro
manuelatosin,fashion,8006,398,308,Micro
tonbarbier,fashion,7999,999,1951,Micro
samdeley,fashion,7998,1262,681,Micro
ishootwhatever,fashion,7998,3996,825,Micro
awadewego,fashion,7995,931,1430,Micro
yasmin_hml,fashion,7994,746,237,Micro
sweetjellybean5,fashion,7992,2097,2023,Micro
michaeladartois,fashion,7985,1195,1167,Micro
leahwillig,fashion,7980,3156,1027,Micro
santo_dre,fashion,7979,923,329,Micro
klaudipoloncova,fashion,7973,401,590,Micro
sewinglikemad,fashion,7968,504,1642,Micro
hanpaine,fashion,7967,1548,1154,Micro
teatodorovic,fashion,7965,1526,471,Micro
madisonmartine1,fashion,7965,628,666,Micro
whatmayadid,fashion,7962,2642,763,Micro
jenniferanhdo,fashion,7961,1122,1342,Micro
carock974,fashion,7958,4593,332,Micro
joe_demi_jemi,fashion,7954,1261,10801,Micro
nataliapodolsky,fashion,7947,1240,323,Micro
bele.marie_,fashion,7944,995,459,Micro
_saintvictoria,fashion,7937,564,612,Micro
christineleeee,fashion,7933,973,467,Micro
urbansodamama,fashion,7932,2028,1186,Micro
carlinka_x,fashion,7927,605,301,Micro
la.brandon,fashion,7917,955,702,Micro
tacedoherty,fashion,7912,6670,241,Micro
minivoodoo_official,fashion,7912,858,958,Micro
jessrabbott,fashion,7901,1150,1754,Micro
princessleiavapes,fashion,7900,830,2943,Micro
elioministeri,fashion,7892,59,397,Micro
calumcurry,fashion,7883,2513,4167,Micro
wondercoated,fashion,7875,1037,385,Micro
vicko_m,fashion,7875,515,1343,Micro
cohleycreators,fashion,7871,1496,171,Micro
kristinahader,fashion,7862,357,556,Micro
pagingmrsgehrels,fashion,7861,1684,7276,Micro
vnvid,fashion,7859,1657,296,Micro
endlessweekendnl,fashion,7858,9,319,Micro
luxelifelover,fashion,7852,1468,339,Micro
yasminajdu,fashion,7831,1818,323,Micro
a_littlebitoflife,fashion,7831,1013,1740,Micro
sweethelenmelon,fashion,7818,557,1632,Micro
sarahhsol,fashion,7796,843,841,Micro
twistedcoco,fashion,7795,1213,1486,Micro
_mollymarsh_,fashion,7789,3717,1541,Micro
rutkowskaklaudiaa,fashion,7780,578,247,Micro
letitiakiu,fashion,7778,424,1150,Micro
simonbjoern,fashion,7778,582,538,Micro
lindseylondonmumma,fashion,7771,857,973,Micro
theblondeparfait,fashion,7770,1799,605,Micro
rocaphoto,fashion,7763,1666,520,Micro
laudividni,fashion,7762,1933,480,Micro
glitzglamom,fashion,7762,2887,161,Micro
astridnieuwborg,fashion,7758,1061,873,Micro
oceanitaa,fashion,7757,1176,800,Micro
irishmirish,fashion,7754,937,1577,Micro
livelearnluxeit,fashion,7750,850,1645,Micro
mily_barbe,fashion,7747,973,574,Micro
ohwhatasighttosee,fashion,7746,1324,1408,Micro
schenelle1dias,fashion,7742,1017,414,Micro
minettesworld,fashion,7739,1261,1018,Micro
michelle.chnn,fashion,7723,923,314,Micro
gonzalorodvi,fashion,7716,869,595,Micro
jessicaprdnc,fashion,7712,502,1117,Micro
ponah.ng,fashion,7707,285,1349,Micro
katiealicelowe,fashion,7704,985,1649,Micro
fixedtothrill,fashion,7701,4381,1761,Micro
joannamhui,fashion,7698,484,623,Micro
itsdemib,fashion,7691,978,1233,Micro
freak_stabia,fashion,7690,2620,4857,Micro
solpaulino,fashion,7684,843,493,Micro
neleliiis,fashion,7682,371,332,Micro
saharlazari,fashion,7680,749,1191,Micro
ggsisters.de,fashion,7676,946,577,Micro
dailytouchofstyle,fashion,7674,664,307,Micro
geekyglamorous,fashion,7662,427,1044,Micro
coltortiboutique,fashion,7654,287,1275,Micro
petraalexandra,fashion,7641,281,2791,Micro
lucylou.and.co,fashion,7637,2863,233,Micro
silviagesuelli,fashion,7631,592,935,Micro
thestyleprescription,fashion,7630,488,301,Micro
judithbradl,fashion,7629,889,1316,Micro
modezarin,fashion,7623,583,1584,Micro
mollynicolexo,fashion,7619,400,500,Micro
sarahgranhoj,fashion,7619,527,420,Micro
thegentlemanselect,fashion,7616,5070,707,Micro
christinartnd,fashion,7607,369,4134,Micro
racheldinh_,fashion,7605,1233,852,Micro
_laurenestes_,fashion,7605,1269,346,Micro
rachel.awtrey,fashion,7600,991,1297,Micro
mrnghr,fashion,7598,983,1161,Micro
reecechapman,fashion,7590,1154,1318,Micro
juliehocke,fashion,7587,834,703,Micro
leleloveleigh,fashion,7575,1137,3009,Micro
pipaa96,fashion,7575,1197,501,Micro
tiebutton,fashion,7570,636,816,Micro
minakaterina,fashion,7563,1251,797,Micro
hewhoinspires_,fashion,7556,734,361,Micro
leahdamermaid,fashion,7541,2699,655,Micro
saravondergasse,fashion,7539,1086,533,Micro
fashionfairydust,fashion,7538,990,2472,Micro
alexapugliese_,fashion,7538,1986,641,Micro
thesearchofhappiness,fashion,7538,2802,1188,Micro
ayeohstudio,fashion,7537,3204,511,Micro
cassiecocoa,fashion,7532,580,564,Micro
psfortysix,fashion,7522,1510,811,Micro
nelliekleist,fashion,7521,513,549,Micro
itswillmanning,fashion,7515,1137,1921,Micro
vanessaortynsky,fashion,7502,790,2519,Micro
primandpimp,fashion,7501,990,1900,Micro
sebastian_heger,fashion,7500,7445,268,Micro
chewbaccasbarbie,fashion,7499,452,264,Micro
dashofserendipity,fashion,7497,996,754,Micro
bolly_worm,fashion,7490,3301,2104,Micro
marcellyguizzo,fashion,7487,1550,460,Micro
beatrizlarrat,fashion,7483,1623,1086,Micro
corinnergeorges,fashion,7476,1236,352,Micro
susamamma,fashion,7476,483,669,Micro
karenlycheng,fashion,7475,2900,2183,Micro
paintthetownchic,fashion,7472,4994,1547,Micro
curlybyrdie,fashion,7471,7428,3745,Micro
nomanoire,fashion,7467,1432,525,Micro
fannystaaf,fashion,7461,223,1667,Micro
daniellemetzler_,fashion,7460,1947,942,Micro
ekredd,fashion,7457,4740,274,Micro
lafalafel,fashion,7452,993,480,Micro
the_pinkbrunette,fashion,7451,1366,549,Micro
moniquelund,fashion,7451,1217,3250,Micro
annakaragiannidou,fashion,7449,2937,1045,Micro
esq_fashionista,fashion,7440,541,932,Micro
becss1,fashion,7438,3725,949,Micro
thislifestyled,fashion,7435,1541,545,Micro
anfori19,fashion,7434,698,580,Micro
jessinseptember,fashion,7430,398,362,Micro
jessica_peet,fashion,7429,749,261,Micro
tuttifrutti_menta,fashion,7427,4933,2708,Micro
missaquia,fashion,7421,748,1326,Micro
yosoyyayar,fashion,7421,2780,2208,Micro
colorfulcurves,fashion,7417,299,294,Micro
and_god_created_elvis,fashion,7407,1671,923,Micro
am.harwood,fashion,7399,870,482,Micro
eylemwho,fashion,7394,1193,599,Micro
tenindvr,fashion,7391,526,739,Micro
veronicazaccagnini,fashion,7388,897,622,Micro
camilarpontes,fashion,7382,907,378,Micro
yourgirllani,fashion,7380,1000,433,Micro
perfectpopsf,fashion,7369,1120,341,Micro
jorybrodkin,fashion,7365,1212,1469,Micro
loispeper,fashion,7364,667,1021,Micro
xiongofstyle,fashion,7353,124,327,Micro
heytaylorrae,fashion,7349,1690,1507,Micro
bertillecnt,fashion,7346,714,958,Micro
india.marie,fashion,7345,988,375,Micro
kasiperkins,fashion,7344,1309,454,Micro
ymsblog,fashion,7342,2514,2363,Micro
lilisfashion,fashion,7341,2390,2254,Micro
katarzyna.zet,fashion,7337,2896,1071,Micro
thelucyedit,fashion,7333,4077,3686,Micro
kassandrakondo,fashion,7332,1038,1217,Micro
rafiya.alam,fashion,7329,1014,560,Micro
marie_reierth,fashion,7327,703,1546,Micro
nadineroelofss,fashion,7317,847,346,Micro
sofiabilder,fashion,7303,1733,938,Micro
agorod2,fashion,7302,803,817,Micro
juanitasreadingcafe,fashion,7299,381,295,Micro
jerseyfashionista,fashion,7297,3457,2626,Micro
browngirlstylish,fashion,7289,1040,445,Micro
carlitag_r,fashion,7281,998,1268,Micro
pepperstores,fashion,7275,495,748,Micro
amkbhamra,fashion,7271,1489,412,Micro
thesassthiing,fashion,7267,29,703,Micro
nickgetek,fashion,7266,251,1845,Micro
corbinchase,fashion,7257,2664,2394,Micro
sarah_troyer,fashion,7255,440,350,Micro
morenaurzini,fashion,7243,209,476,Micro
zosiarome,fashion,7241,979,1462,Micro
brielle.cherie,fashion,7240,329,255,Micro
callumwatt,fashion,7240,1561,2333,Micro
nathb,fashion,7238,1125,658,Micro
cecimgiacri,fashion,7236,643,2136,Micro
twinkleinrouen,fashion,7230,412,342,Micro
aboutmateria,fashion,7229,323,674,Micro
chicandclothes,fashion,7222,834,1154,Micro
iceicebribri,fashion,7219,3897,799,Micro
blackidsuperior,fashion,7215,7498,2781,Micro
keepingupwithkalina,fashion,7208,408,948,Micro
luzyconexion,fashion,7202,1091,925,Micro
alexcurtiswellness,fashion,7200,1638,1150,Micro
sajafrey,fashion,7200,209,477,Micro
lisabuchegger,fashion,7198,736,1387,Micro
vivacious_wish,fashion,7193,2739,997,Micro
worldofannna,fashion,7187,2362,2491,Micro
marevashana,fashion,7185,762,770,Micro
julesshingarey,fashion,7184,271,391,Micro
devdominguez,fashion,7184,1594,351,Micro
phoebephillips,fashion,7178,1673,666,Micro
carrie_marcianti_jones,fashion,7172,1943,567,Micro
renate.cecilie,fashion,7170,551,787,Micro
marilou_an,fashion,7165,4160,476,Micro
toriiitoriii,fashion,7164,521,1769,Micro
katiecung,fashion,7157,986,628,Micro
adamrustman,fashion,7157,1149,295,Micro
alanashelise,fashion,7145,1931,303,Micro
nairo0508,fashion,7144,528,984,Micro
veryjoelle,fashion,7143,737,1320,Micro
pauline.matter,fashion,7139,787,420,Micro
addieg2,fashion,7136,997,751,Micro
victoriafolkins,fashion,7133,578,355,Micro
lmer_,fashion,7132,1351,332,Micro
draishasindhu,fashion,7130,594,757,Micro
ellishanic,fashion,7129,1862,648,Micro
emmimmi,fashion,7121,758,475,Micro
marionhoeh,fashion,7119,703,845,Micro
jadenguyen04,fashion,7117,979,482,Micro
darlingdearest,fashion,7093,2376,829,Micro
emiilyher,fashion,7090,2695,257,Micro
queensizemagazine,fashion,7089,1905,1251,Micro
camilaolf,fashion,7082,2301,337,Micro
tjasab,fashion,7082,1779,3003,Micro
madeleinebuggekarlsen,fashion,7081,1040,634,Micro
alexandraemmys,fashion,7076,2713,749,Micro
walaayoussef_,fashion,7074,1010,319,Micro
nilo_bella,fashion,7071,1694,386,Micro
kay3100,fashion,7063,2964,2888,Micro
anniinajalkanen,fashion,7060,1489,352,Micro
sandra_wyte,fashion,7055,967,467,Micro
joanna_elisabeth_,fashion,7055,4395,338,Micro
