,Username,Category,Followers,Followees,Posts,Level
8112,luluwithgrace,fashion,12057.0,1978,523,Mid
8113,mycarlsson,fashion,12052.0,409,492,Mid
8114,jmrayberg,fashion,12049.0,318,260,Mid
8115,iamsapra,fashion,12046.0,2269,320,Mid
8116,gailsrails,fashion,12046.0,734,1025,Mid
8117,london.gentleman,fashion,12037.0,1215,955,Mid
8118,lessthanperfectwoman,fashion,12036.0,3954,1032,Mid
8119,cleopatra_black,fashion,12036.0,3512,205,Mid
8120,sweetlikeoyin,fashion,12031.0,1808,279,Mid
8121,_caroldoria,fashion,12031.0,7440,1402,Mid
8122,rangvely_sarah,fashion,12029.0,6772,448,Mid
8123,ninjaninaja,fashion,12027.0,2270,1000,Mid
8124,sterlingmcdavid,fashion,12026.0,1368,549,Mid
8125,nikkiijoiner,fashion,12023.0,1028,1163,Mid
8126,la_fashionvictim_disordinata,fashion,12023.0,2619,2200,Mid
8127,danceallygordon,fashion,12023.0,1645,734,Mid
8128,juju_pants,fashion,12021.0,6919,4271,Mid
8129,comeonally,fashion,12019.0,1072,1539,Mid
8130,misskirstenmae,fashion,12018.0,1497,306,Mid
8131,jodie.melissa,fashion,12016.0,717,1018,Mid
8132,kalipflo,fashion,12004.0,886,770,Mid
8133,sianeastmentwilliams,fashion,11995.0,1585,1126,Mid
8134,skirmy,fashion,11994.0,833,2263,Mid
8135,tanjavieth,fashion,11994.0,1492,422,Mid
8136,ohmydexy,fashion,11969.0,1388,544,Mid
8137,chlocov,fashion,11966.0,1732,365,Mid
8138,marlouvolkerink,fashion,11964.0,546,1257,Mid
8139,modecocktail,fashion,11961.0,1042,518,Mid
8140,maya.pillay,fashion,11961.0,859,683,Mid
8141,fabuluke_,fashion,11959.0,2405,944,Mid
8142,ataleoftwocitys,fashion,11954.0,990,1181,Mid
8143,anitaswayy,fashion,11947.0,540,638,Mid
8144,louise_grdd,fashion,11943.0,814,432,Mid
8145,shaylynrae,fashion,11930.0,2025,684,Mid
8146,theblushblonde,fashion,11930.0,906,1132,Mid
8147,lifeofaani,fashion,11918.0,1099,416,Mid
8148,theeyetraveler,fashion,11913.0,895,1588,Mid
8149,jasmijnmarcus,fashion,11910.0,1676,294,Mid
8150,olivia_mccarthy,fashion,11909.0,1600,445,Mid
8151,natalie.lai,fashion,11907.0,770,375,Mid
8152,anniepierla,fashion,11904.0,871,353,Mid
8153,imsierramackenzie,fashion,11903.0,2724,746,Mid
8154,eglegraziani,fashion,11900.0,6273,4413,Mid
8155,zarana_waterfall,fashion,11899.0,957,880,Mid
8156,thegoodrichwife,fashion,11899.0,1502,2813,Mid
8157,coraldx,fashion,11898.0,1181,588,Mid
8158,kimcpavao,fashion,11898.0,1586,1446,Mid
8159,evebastien,fashion,11897.0,642,1037,Mid
8160,savanna__rose,fashion,11895.0,1238,1118,Mid
8161,glamazondiaries,fashion,11894.0,831,3454,Mid
8162,melaniamigliozzi,fashion,11892.0,801,2238,Mid
8163,laurenjamesxx,fashion,11888.0,772,1114,Mid
8164,lyssryann,fashion,11888.0,600,874,Mid
8165,hawkerianosoficial,fashion,11876.0,4601,2046,Mid
8166,kaylamarie.j,fashion,11876.0,1153,356,Mid
8167,runningwithbubbas,fashion,11873.0,1125,2167,Mid
8168,jennifercallahan,fashion,11869.0,1347,1183,Mid
8169,trishalynmerk,fashion,11868.0,766,816,Mid
8170,hannahshanae,fashion,11864.0,1084,607,Mid
8171,zannasplace,fashion,11863.0,2935,544,Mid
8172,chiffon.fleur,fashion,11862.0,1129,299,Mid
8173,claire.bridges,fashion,11861.0,784,1229,Mid
8174,rachelbeautystyle,fashion,11857.0,1918,1418,Mid
8175,oby.grace,fashion,11857.0,633,511,Mid
8176,kim_ahlf,fashion,11856.0,3453,489,Mid
8177,its.max.wehner,fashion,11846.0,663,354,Mid
8178,y.a.t.r.i,fashion,11844.0,996,345,Mid
8179,stacyinstyle,fashion,11844.0,432,954,Mid
8180,younglovemommy,fashion,11839.0,2277,783,Mid
8181,yogashyogg,fashion,11822.0,1971,2327,Mid
8182,rileejefferson,fashion,11810.0,399,380,Mid
8183,violettas.styleblog,fashion,11809.0,71,350,Mid
8184,jackiekelly12,fashion,11808.0,828,430,Mid
8185,angelajess_,fashion,11804.0,1734,690,Mid
8186,cheyennetulsa,fashion,11794.0,1420,419,Mid
8187,asaad_malik,fashion,11791.0,473,339,Mid
8188,yko_yuiko,fashion,11789.0,564,2040,Mid
8189,mademoiselleaudrey,fashion,11785.0,692,2718,Mid
8190,seechele_styles,fashion,11784.0,749,391,Mid
8191,movies_news25,fashion,11781.0,599,1336,Mid
8192,maresa_freda,fashion,11781.0,698,283,Mid
8193,luisa.snd,fashion,11780.0,1002,296,Mid
8194,saskiamaharani,fashion,11778.0,804,545,Mid
8195,ashworethat,fashion,11773.0,1250,593,Mid
8196,jannexplor,fashion,11765.0,589,1543,Mid
8197,madireimer,fashion,11763.0,1989,1470,Mid
8198,michellemarcegliagraham,fashion,11763.0,239,366,Mid
8199,threadsnbreads,fashion,11761.0,1794,1109,Mid
8200,theclassygiraffe,fashion,11757.0,1371,500,Mid
8201,kayleighharrington,fashion,11755.0,2002,2263,Mid
8202,itscarlakay,fashion,11751.0,5455,484,Mid
8203,thesavvysartorialist,fashion,11740.0,3331,545,Mid
8204,nikitachandni,fashion,11731.0,5759,453,Mid
8205,manon_bve,fashion,11730.0,806,510,Mid
8206,alessandracarlomagno,fashion,11720.0,1118,685,Mid
8207,anitasibul,fashion,11718.0,650,1924,Mid
8208,heleneisfor,fashion,11712.0,860,5758,Mid
8209,katemcreynoldsblog,fashion,11711.0,775,750,Mid
8210,elvieinthecity,fashion,11709.0,1093,398,Mid
8211,charamiie,fashion,11708.0,5130,473,Mid
8212,heyitsromeca,fashion,11707.0,649,1912,Mid
8213,kirsylovett,fashion,11704.0,958,318,Mid
8214,shaniakufner_,fashion,11700.0,1812,241,Mid
8215,arebelinprada,fashion,11699.0,1152,800,Mid
8216,tristaannmarie,fashion,11699.0,3915,1539,Mid
8217,yasmines_home,fashion,11694.0,3702,650,Mid
8218,_thingsfor_girls,fashion,11691.0,3013,1028,Mid
8219,styleographbychikkygoenka,fashion,11690.0,1304,1558,Mid
8220,nicoarittmeyer,fashion,11689.0,1374,327,Mid
8221,abundantlyalex,fashion,11684.0,2722,748,Mid
8222,thekashishchhabda,fashion,11678.0,71,961,Mid
8223,sar.mousa,fashion,11678.0,953,318,Mid
8224,3broshka,fashion,11676.0,493,716,Mid
8225,cocoshine__,fashion,11676.0,5012,322,Mid
8226,style1963,fashion,11676.0,1201,2540,Mid
8227,ourstyleinprogress,fashion,11672.0,833,1096,Mid
8228,voguetreats,fashion,11669.0,5463,293,Mid
8229,charlottepedneault,fashion,11666.0,996,441,Mid
8230,kuyetbamai,fashion,11663.0,1621,850,Mid
8231,aunyealachelle,fashion,11651.0,1087,365,Mid
8232,suecrazy_,fashion,11650.0,483,311,Mid
8233,francescacapaldian,fashion,11648.0,337,849,Mid
8234,madeinhelena,fashion,11646.0,983,910,Mid
8235,luanndiez,fashion,11641.0,559,475,Mid
8236,gabriellaboezio,fashion,11641.0,5844,1383,Mid
8237,alessiawerlen,fashion,11640.0,1155,330,Mid
8238,mamabsays,fashion,11637.0,194,826,Mid
8239,jamiedeleeuw,fashion,11637.0,2084,2190,Mid
8240,thereclaimed,fashion,11635.0,1972,10979,Mid
8241,lipstick_jungle,fashion,11633.0,1278,690,Mid
8242,emilysarmo,fashion,11626.0,615,4390,Mid
8243,_wuella_,fashion,11623.0,1326,343,Mid
8244,theactivenurse,fashion,11621.0,628,719,Mid
8245,baynesandbaker,fashion,11620.0,4309,460,Mid
8246,moonfirephoto,fashion,11617.0,2790,470,Mid
8247,tiff263,fashion,11608.0,784,595,Mid
8248,onlypositivemind,fashion,11602.0,843,864,Mid
8249,saritabonita__,fashion,11602.0,1072,1011,Mid
8250,christina_huxin,fashion,11597.0,608,508,Mid
8251,karalovescoco,fashion,11592.0,1205,1789,Mid
8252,rummingthroughthe6,fashion,11589.0,6534,1149,Mid
8253,macedo_mayra,fashion,11589.0,2900,782,Mid
8254,sianawestley,fashion,11578.0,1173,1809,Mid
8255,thestylenurse,fashion,11575.0,1246,1162,Mid
8256,pretentiouspink,fashion,11558.0,1138,916,Mid
8257,kennethquinnstyles,fashion,11556.0,1238,795,Mid
8258,alizeewalheim,fashion,11554.0,533,1495,Mid
8259,afghangstah,fashion,11548.0,400,366,Mid
8260,eliengrosemans,fashion,11547.0,1176,841,Mid
8261,shedreamsofgucci,fashion,11544.0,757,1056,Mid
8262,tomcla_,fashion,11544.0,1211,800,Mid
8263,sarettamarta,fashion,11527.0,1536,1063,Mid
8264,rosypreziosi,fashion,11524.0,2523,331,Mid
8265,nathalie.rees,fashion,11519.0,3331,2144,Mid
8266,24colours,fashion,11517.0,858,1040,Mid
8267,discoverparis_,fashion,11508.0,1130,420,Mid
8268,melissaashburn,fashion,11503.0,375,476,Mid
8269,jana_meister,fashion,11499.0,4753,2637,Mid
8270,_mihirjariwala_,fashion,11497.0,227,171,Mid
8271,senilicious,fashion,11491.0,422,384,Mid
8272,_ariadnediaz_,fashion,11486.0,178,839,Mid
8273,adelianerys,fashion,11479.0,2475,711,Mid
8274,summertelban,fashion,11475.0,978,1223,Mid
8275,johanna.marlene,fashion,11475.0,966,538,Mid
8276,omarstreetbob,fashion,11474.0,392,431,Mid
8277,5feetoffashion,fashion,11473.0,3753,2144,Mid
8278,mystyleperspective,fashion,11472.0,1546,396,Mid
8279,karolina_slezak,fashion,11471.0,2470,758,Mid
8280,love.amberxo,fashion,11462.0,1331,244,Mid
8281,style.her.savvy,fashion,11461.0,1316,467,Mid
8282,nerline_germain,fashion,11452.0,1226,988,Mid
8283,threadnz,fashion,11446.0,1285,7862,Mid
8284,pami.me,fashion,11438.0,646,530,Mid
8285,fennellalikewhoa,fashion,11431.0,3271,429,Mid
8286,_annieelise,fashion,11430.0,936,1522,Mid
8287,matterofkat,fashion,11429.0,1717,3007,Mid
8288,themintedmama,fashion,11428.0,803,1273,Mid
8289,richhotbitch,fashion,11425.0,3859,444,Mid
8290,martina.maria,fashion,11421.0,901,659,Mid
8291,elifac___,fashion,11419.0,992,265,Mid
8292,addimarn,fashion,11414.0,910,1173,Mid
8293,sarahtellmann_,fashion,11409.0,238,892,Mid
8294,layne_corner,fashion,11407.0,738,450,Mid
8295,susana_lpz,fashion,11406.0,6979,1193,Mid
8296,lupitamotta,fashion,11405.0,998,355,Mid
8297,keinobenz,fashion,11404.0,6543,1909,Mid
8298,colbyshelton,fashion,11403.0,1362,1176,Mid
8299,mileinmyglasses,fashion,11399.0,957,282,Mid
8300,kneeenur,fashion,11397.0,998,630,Mid
8301,alikebikini,fashion,11396.0,451,1239,Mid
8302,laura.lehman,fashion,11388.0,2167,810,Mid
8303,andreativa,fashion,11386.0,1414,1356,Mid
8304,mrkbay,fashion,11383.0,384,357,Mid
8305,paolorally,fashion,11379.0,2032,1126,Mid
8306,cestlevi,fashion,11371.0,4216,1056,Mid
8307,thekirstyfiles,fashion,11370.0,1183,3838,Mid
8308,rowananahar,fashion,11369.0,930,268,Mid
8309,heyrose.ie,fashion,11367.0,1133,626,Mid
8310,nataliescatwalk,fashion,11360.0,999,509,Mid
8311,mery_sant,fashion,11360.0,949,400,Mid
8312,daisyadore,fashion,11359.0,832,449,Mid
8313,pietro_recchia,fashion,11351.0,2338,458,Mid
8314,viddorbento,fashion,11350.0,1447,2986,Mid
8315,selahchristeen,fashion,11349.0,1274,792,Mid
8316,tatomymo,fashion,11346.0,299,481,Mid
8317,stutilicious,fashion,11344.0,3229,697,Mid
8318,vanessaindallas,fashion,11342.0,2785,699,Mid
8319,_jefame,fashion,11340.0,1857,258,Mid
8320,styledbydaisies,fashion,11339.0,1106,381,Mid
8321,britt_gardiner,fashion,11331.0,816,238,Mid
8322,rosa_lazic,fashion,11330.0,1499,480,Mid
8323,carolesdiary,fashion,11328.0,501,2295,Mid
8324,stoplookandstyle,fashion,11327.0,1169,501,Mid
8325,ligiawanderley,fashion,11326.0,1354,2821,Mid
8326,sophieeleung,fashion,11325.0,275,402,Mid
8327,hildasandstrom,fashion,11324.0,1129,3087,Mid
8328,sincerelymissash,fashion,11322.0,698,2466,Mid
8329,hautenooz,fashion,11322.0,4241,256,Mid
8330,sassandsatin,fashion,11315.0,1418,1461,Mid
8331,suburbansocialite,fashion,11315.0,2621,278,Mid
8332,seayan_1115,fashion,11310.0,869,504,Mid
8333,josephineisabelle,fashion,11308.0,996,641,Mid
8334,ri.aspiration,fashion,11306.0,886,385,Mid
8335,love.alfa,fashion,11303.0,1230,1625,Mid
8336,jdavismoranti,fashion,11303.0,7443,2707,Mid
8337,tiffanialvarez,fashion,11300.0,2279,469,Mid
8338,stylebymarz,fashion,11297.0,1201,1097,Mid
8339,brookesouza,fashion,11296.0,571,235,Mid
8340,perksofbeingami,fashion,11294.0,746,399,Mid
8341,vivgripp,fashion,11281.0,912,762,Mid
8342,trendswitha,fashion,11280.0,1105,531,Mid
8343,dressmeandmykids,fashion,11279.0,3610,2652,Mid
8344,pinkrosemamablog,fashion,11278.0,950,223,Mid
8345,bluemountainbel,fashion,11277.0,6751,667,Mid
8346,leahjanae,fashion,11275.0,694,887,Mid
8347,patricenicolealways,fashion,11267.0,2285,385,Mid
8348,viktoriaart,fashion,11262.0,469,826,Mid
8349,tiakirby,fashion,11253.0,1161,1593,Mid
8350,deborafini,fashion,11252.0,5232,456,Mid
8351,raquellepedraza,fashion,11250.0,1696,486,Mid
8352,cecilia_fashion,fashion,11249.0,784,821,Mid
8353,kathrinehosbond,fashion,11249.0,699,347,Mid
8354,lifeandstylestatements,fashion,11246.0,1954,265,Mid
8355,jespressobean,fashion,11244.0,904,653,Mid
8356,themagnoliamamas,fashion,11235.0,3718,1525,Mid
8357,destination_whitecoat,fashion,11234.0,919,320,Mid
8358,audrey_ctr,fashion,11232.0,483,715,Mid
8359,victorialaceellis,fashion,11225.0,3234,1763,Mid
8360,shaun.lyle,fashion,11217.0,1002,822,Mid
8361,seattletalent,fashion,11206.0,1119,2641,Mid
8362,the_optimisticgirl,fashion,11204.0,301,756,Mid
8363,christinabiagioli,fashion,11203.0,327,1064,Mid
8364,mademoiselle0101,fashion,11203.0,909,1196,Mid
8365,misshannahashton,fashion,11203.0,2259,432,Mid
8366,sandymakessense,fashion,11192.0,731,863,Mid
8367,ktmaesec,fashion,11190.0,679,376,Mid
8368,misses.blush,fashion,11189.0,2643,1136,Mid
8369,lifeoflone,fashion,11187.0,988,325,Mid
8370,hannewhale,fashion,11183.0,997,2750,Mid
8371,christina_psychari,fashion,11182.0,1134,942,Mid
8372,wanderabode,fashion,11174.0,1706,3584,Mid
8373,absolutelyairs,fashion,11170.0,1206,2447,Mid
8374,lafashionwar,fashion,11164.0,1707,2268,Mid
8375,sandagutic,fashion,11162.0,823,373,Mid
8376,jamariaoliviaj,fashion,11161.0,3628,690,Mid
8377,emmajennie,fashion,11159.0,4970,2503,Mid
8378,xenia_stutz,fashion,11156.0,605,1764,Mid
8379,sadie.joule.som,fashion,11150.0,939,700,Mid
8380,joegalvin,fashion,11148.0,686,946,Mid
8381,lauramilaa,fashion,11146.0,1806,658,Mid
8382,aliciaenglish,fashion,11144.0,734,2073,Mid
8383,be_more_fashionista,fashion,11142.0,3944,384,Mid
8384,palavdesai,fashion,11140.0,3324,537,Mid
8385,jennifersrv,fashion,11139.0,994,405,Mid
8386,emmespivey,fashion,11139.0,3776,665,Mid
8387,jennyfernandezz,fashion,11136.0,491,931,Mid
8388,andrea.martz,fashion,11135.0,803,285,Mid
8389,maceybluebell,fashion,11134.0,1095,214,Mid
8390,clementine_rbd,fashion,11127.0,959,666,Mid
8391,yukitannowa,fashion,11126.0,393,795,Mid
8392,rossellacasamassima,fashion,11125.0,1469,995,Mid
8393,an_photographer,fashion,11125.0,3406,554,Mid
8394,sharonflahive,fashion,11124.0,904,428,Mid
8395,wnb_kristeen,fashion,11122.0,663,1296,Mid
8396,diva_pqsim,fashion,11118.0,1037,1465,Mid
8397,leyanebula,fashion,11117.0,297,558,Mid
8398,daydeluna,fashion,11115.0,1356,433,Mid
8399,alexia_lila,fashion,11104.0,803,583,Mid
8400,themosthappy_,fashion,11104.0,6292,1387,Mid
8401,samanthaecollin,fashion,11102.0,1618,2404,Mid
8402,aidagramm,fashion,11099.0,833,2247,Mid
8403,amimaunier,fashion,11098.0,4977,500,Mid
8404,sofisunflow,fashion,11095.0,776,1420,Mid
8405,denisahobbies,fashion,11094.0,475,379,Mid
8406,sersh_meenaghan,fashion,11094.0,2212,843,Mid
8407,kristinbrodsky,fashion,11092.0,849,472,Mid
8408,allisonmathisjones,fashion,11085.0,1020,810,Mid
8409,amanda.in.bloom,fashion,11082.0,1316,714,Mid
8410,patrick_r_buelles,fashion,11076.0,989,374,Mid
8411,marjaana_lehtinen,fashion,11075.0,953,463,Mid
8412,bethanyaroutunian,fashion,11071.0,1218,348,Mid
8413,jihanehennachi,fashion,11070.0,435,386,Mid
8414,avessnicole,fashion,11070.0,1282,773,Mid
8415,fraenzziiii,fashion,11069.0,504,1012,Mid
8416,allglamnofilter,fashion,11068.0,1519,607,Mid
8417,rosalindblundell,fashion,11066.0,1956,404,Mid
8418,emmapapanicolaou,fashion,11063.0,1112,366,Mid
8419,sc00bydoo,fashion,11054.0,75,973,Mid
8420,jenn.shaffer,fashion,11052.0,3083,422,Mid
8421,sheena.james_,fashion,11044.0,6966,240,Mid
8422,lixalotta,fashion,11043.0,2949,296,Mid
8423,karinapapag,fashion,11037.0,143,1923,Mid
8424,lizzie__dee,fashion,11036.0,931,769,Mid
8425,theautumngirl_,fashion,11034.0,727,773,Mid
8426,nadine_alyana,fashion,11032.0,1075,1283,Mid
8427,richardcadrouce,fashion,11029.0,1025,795,Mid
8428,britinymarie,fashion,11029.0,3148,435,Mid
8429,alienordeferron,fashion,11027.0,1187,1987,Mid
8430,katie,fashion,11027.0,1032,1079,Mid
8431,rachelwinterw,fashion,11027.0,807,936,Mid
8432,josephine.v.h,fashion,11025.0,2186,529,Mid
8433,robinsendele,fashion,11019.0,879,596,Mid
8434,eyeletskirt,fashion,11010.0,695,4949,Mid
8435,cris_casual,fashion,11006.0,936,1297,Mid
8436,theblushingpink,fashion,11005.0,2297,796,Mid
8437,doriloli,fashion,11002.0,1219,3223,Mid
8438,thevioletfog,fashion,10999.0,550,573,Mid
8439,oliviasheastyle,fashion,10993.0,1170,1085,Mid
8440,jasminhope_,fashion,10990.0,1525,2041,Mid
8441,nihareekasingh,fashion,10987.0,498,448,Mid
8442,evie_annie,fashion,10980.0,1505,506,Mid
8443,camilaflaeschen,fashion,10980.0,1249,340,Mid
8444,sarah_fashionboho,fashion,10976.0,1294,1387,Mid
8445,mahgomesblog,fashion,10975.0,7458,524,Mid
8446,kantyphotographers,fashion,10967.0,367,831,Mid
8447,laura_warsitz,fashion,10967.0,497,449,Mid
8448,wearsitatkat,fashion,10966.0,1212,599,Mid
8449,infur_magazine,fashion,10965.0,282,5488,Mid
8450,trendin.men,fashion,10965.0,2553,791,Mid
8451,bekaert.laurence,fashion,10962.0,267,741,Mid
8452,nishatnguyen,fashion,10960.0,1001,571,Mid
8453,carlotavadillo,fashion,10959.0,629,614,Mid
8454,alv_jimenez,fashion,10958.0,979,757,Mid
8455,fashionatelyme,fashion,10957.0,1257,956,Mid
8456,giusy_sciby,fashion,10957.0,874,390,Mid
8457,teeepany,fashion,10956.0,933,839,Mid
8458,bargain.hunting.blonde,fashion,10951.0,2288,546,Mid
8459,aroundthewaygyrl,fashion,10946.0,924,813,Mid
8460,jessylaw,fashion,10942.0,921,867,Mid
8461,suzzieworld,fashion,10935.0,1024,1196,Mid
8462,rosariadenotaris,fashion,10934.0,1367,585,Mid
8463,mariawilkes,fashion,10932.0,1063,489,Mid
8464,twentysomethingplus,fashion,10927.0,3481,3770,Mid
8465,morgaineh,fashion,10925.0,529,784,Mid
8466,aglassofstyle,fashion,10924.0,1055,706,Mid
8467,arpita.fashion,fashion,10923.0,737,1490,Mid
8468,mhayguerrero,fashion,10922.0,1867,1248,Mid
8469,anacaltun,fashion,10919.0,866,1782,Mid
8470,torrsim,fashion,10918.0,1171,717,Mid
8471,tamaragugel,fashion,10916.0,505,492,Mid
8472,rebekaheliz,fashion,10909.0,984,1059,Mid
8473,iamtheindiangirl,fashion,10905.0,438,3854,Mid
8474,itsryanleech,fashion,10901.0,3254,1316,Mid
8475,patty.lacson,fashion,10891.0,898,281,Mid
8476,adornedinarmor,fashion,10886.0,1317,803,Mid
8477,mendriika,fashion,10880.0,3646,298,Mid
8478,followingsunshine_,fashion,10870.0,3981,401,Mid
8479,emirearellano,fashion,10865.0,939,254,Mid
8480,lord.of.style,fashion,10864.0,29,183,Mid
8481,biankastyle,fashion,10861.0,1043,1765,Mid
8482,karenchaiane,fashion,10857.0,2077,1331,Mid
8483,libbychristensen,fashion,10855.0,979,436,Mid
8484,angelinaaelizabethh,fashion,10852.0,1533,375,Mid
8485,raspberryglow,fashion,10851.0,862,593,Mid
8486,ayaka__0427,fashion,10843.0,294,435,Mid
8487,brittanyinwanderland,fashion,10843.0,6578,1336,Mid
8488,tayylorjackkson,fashion,10835.0,627,648,Mid
8489,sandytoesandsaltyhairblog,fashion,10829.0,1406,571,Mid
8490,radhikatchabbra,fashion,10824.0,2899,299,Mid
8491,isabeaureynvoet,fashion,10822.0,3569,1522,Mid
8492,elimeshrewsbury,fashion,10821.0,585,373,Mid
8493,simplylaurengray,fashion,10817.0,329,1241,Mid
8494,niccc_xox,fashion,10814.0,1991,1629,Mid
8495,morbidalavita,fashion,10810.0,4146,1614,Mid
8496,claudzzz,fashion,10808.0,894,600,Mid
8497,tikabobika,fashion,10804.0,917,823,Mid
8498,monika_bick,fashion,10796.0,164,659,Mid
8499,kelseydianeblog,fashion,10793.0,2863,2252,Mid
8500,heidichic,fashion,10790.0,388,569,Mid
8501,lottie.daisy,fashion,10788.0,659,983,Mid
8502,azrmila,fashion,10788.0,990,384,Mid
8503,thejessiegrace,fashion,10786.0,1033,367,Mid
8504,donadolani,fashion,10786.0,779,622,Mid
8505,cyrihell,fashion,10786.0,2589,2534,Mid
8506,ingridlikesyou,fashion,10778.0,422,679,Mid
8507,sliceofdubai,fashion,10775.0,4328,623,Mid
8508,hi_missmel,fashion,10774.0,1055,1428,Mid
8509,bryannawoo,fashion,10773.0,2920,298,Mid
8510,_hannahvance,fashion,10764.0,1168,991,Mid
8511,balencianna,fashion,10764.0,504,878,Mid
8512,sydneyayles,fashion,10763.0,806,745,Mid
8513,michellelopezri,fashion,10761.0,1704,2025,Mid
8514,piecesofemerald,fashion,10760.0,1418,370,Mid
8515,mansi.basandrai,fashion,10754.0,1498,229,Mid
8516,naomi_g,fashion,10753.0,1760,1679,Mid
8517,xomelissavictoria,fashion,10751.0,924,898,Mid
8518,takingongiselle,fashion,10749.0,394,507,Mid
8519,amandamaebee,fashion,10736.0,799,2510,Mid
8520,lauralig,fashion,10728.0,1088,624,Mid
8521,mikaela.pabon,fashion,10725.0,1770,1656,Mid
8522,daniela_pu,fashion,10721.0,773,3885,Mid
8523,larebellev,fashion,10719.0,1441,381,Mid
8524,camxdouglas,fashion,10715.0,942,402,Mid
8525,bourksandbees,fashion,10710.0,4378,392,Mid
8526,giorgiacapriglia,fashion,10710.0,1722,1800,Mid
8527,k.atiecollins,fashion,10702.0,4120,1028,Mid
8528,glitterpeony,fashion,10687.0,3161,1086,Mid
8529,petrovski.ivana,fashion,10683.0,80,815,Mid
8530,sarassebastiao,fashion,10683.0,3300,2120,Mid
8531,annemarieamber,fashion,10678.0,712,346,Mid
8532,annie_lolla,fashion,10677.0,676,311,Mid
8533,mie_bager,fashion,10674.0,781,757,Mid
8534,shadesofchey,fashion,10666.0,1077,309,Mid
8535,sandrysabel,fashion,10663.0,2970,2048,Mid
8536,fashionbeauty_suggestions,fashion,10662.0,1750,4096,Mid
8537,britforshort,fashion,10662.0,1969,1038,Mid
8538,parcequetoi,fashion,10661.0,995,334,Mid
8539,nessa_star,fashion,10647.0,452,698,Mid
8540,charlesabinader,fashion,10643.0,568,840,Mid
8541,thecatwilliams,fashion,10640.0,1217,368,Mid
8542,marissalynne,fashion,10639.0,3428,2173,Mid
8543,lizashleyatl,fashion,10639.0,2503,1323,Mid
8544,thehapaprincess,fashion,10637.0,76,370,Mid
8545,mrthreepiece,fashion,10635.0,550,983,Mid
8546,xhashhouse,fashion,10634.0,349,318,Mid
8547,mihaelanedeva,fashion,10631.0,1661,1377,Mid
8548,celinebramsen,fashion,10628.0,1160,637,Mid
8549,swealife,fashion,10627.0,408,647,Mid
8550,ileniasugar,fashion,10626.0,2918,2916,Mid
8551,nowshine,fashion,10625.0,420,1022,Mid
8552,karachihappenings,fashion,10620.0,54,1023,Mid
8553,glenbaxterto,fashion,10619.0,4670,1455,Mid
8554,amberkorf,fashion,10617.0,465,916,Mid
8555,styledbysequins,fashion,10616.0,1922,737,Mid
8556,missykatie,fashion,10609.0,543,558,Mid
8557,alexrookeblog,fashion,10608.0,1527,1365,Mid
8558,savagesavsan,fashion,10606.0,1050,307,Mid
8559,hearts_in_bloom,fashion,10594.0,2345,783,Mid
8560,xenia_ca,fashion,10590.0,599,416,Mid
8561,_whoisnik_,fashion,10582.0,998,405,Mid
8562,familinhadedois,fashion,10580.0,1343,717,Mid
8563,rurikkomama,fashion,10578.0,307,467,Mid
8564,carlyahill,fashion,10577.0,1318,2335,Mid
8565,sadeaspence,fashion,10567.0,1361,623,Mid
8566,angoodhue,fashion,10565.0,1773,1934,Mid
